ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[M]Hit
P13M,>70%,Male,Anterior STEMI.jpg,13,,Fixation,379,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,28,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,29,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,29,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,14,,Fixation,179,0,1,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,30,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,30,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,30,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,30,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,15,,Fixation,100,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,15,,Fixation,100,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,15,,Fixation,100,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,15,,Fixation,100,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,15,,Fixation,100,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,31,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,31,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,31,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,16,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,32,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,33,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,33,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,33,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,17,,Fixation,439,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,34,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,35,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,35,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,18,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,18,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,18,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,18,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,18,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,18,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,36,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,19,,Fixation,180,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,37,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,20,,Fixation,179,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,38,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,38,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,38,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,38,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,21,,Fixation,160,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,21,,Fixation,160,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,21,,Fixation,160,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,21,,Fixation,160,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,21,,Fixation,160,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,21,,Fixation,160,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,21,,Fixation,160,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,21,,Fixation,160,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,39,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,39,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,22,,Fixation,817,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,40,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,40,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,23,,Fixation,419,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,41,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,42,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,24,,Fixation,478,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,43,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,25,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,44,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,160,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,160,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,160,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,160,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,160,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,160,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,160,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,26,,Fixation,160,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,45,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,46,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,,47,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Anterior STEMI.jpg,27,,Fixation,279,0,0,1,0,0,0,0,0,0,0,0,0,0
