ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[M]Hit
P12M,<70%,Male,Atrial Fluter.jpg,10,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,10,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,10,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,10,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,37,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,38,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,38,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,39,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,39,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,39,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,11,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,11,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,11,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,11,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,11,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,11,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,11,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,,40,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,40,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,40,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,40,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,40,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,12,,Fixation,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,12,,Fixation,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,12,,Fixation,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,12,,Fixation,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,12,,Fixation,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,12,,Fixation,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,41,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,13,,Fixation,159,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,13,,Fixation,159,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,13,,Fixation,159,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,13,,Fixation,159,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,13,,Fixation,159,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,13,,Fixation,159,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,13,,Fixation,159,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,13,,Fixation,159,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,42,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,14,,Fixation,80,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,14,,Fixation,80,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,14,,Fixation,80,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,14,,Fixation,80,0,0,0,0,0,0,0,0,0,0,1,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,43,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,43,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,43,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,44,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,44,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,44,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,44,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,44,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,44,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,45,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,46,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,46,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,15,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,15,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,15,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,15,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,15,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,15,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,15,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,15,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,1
P12M,<70%,Male,Atrial Fluter.jpg,,47,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,47,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,16,,Fixation,159,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,16,,Fixation,159,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,16,,Fixation,159,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,16,,Fixation,159,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,16,,Fixation,159,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,16,,Fixation,159,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,16,,Fixation,159,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,16,,Fixation,159,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,48,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,17,,Fixation,140,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,17,,Fixation,140,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,17,,Fixation,140,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,17,,Fixation,140,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,17,,Fixation,140,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,17,,Fixation,140,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,17,,Fixation,140,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,49,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,18,,Fixation,160,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,18,,Fixation,160,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,18,,Fixation,160,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,18,,Fixation,160,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,18,,Fixation,160,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,18,,Fixation,160,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,18,,Fixation,160,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,18,,Fixation,160,0,0,1,0,0,0,0,0,0,0,0,0,0
P12M,<70%,Male,Atrial Fluter.jpg,,50,Saccade,120,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,1,,Fixation,1336,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,1,,Fixation,1336,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,1,,Fixation,1336,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,1,,Fixation,1336,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,1,,Fixation,1336,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,1,,Fixation,1336,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,1,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,1,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,2,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,2,,Fixation,339,0,0,0,0,0,0,1,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,3,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,4,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,3,,Fixation,239,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,,5,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,4,,Fixation,359,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,,6,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,5,,Fixation,159,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,5,,Fixation,159,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,5,,Fixation,159,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,5,,Fixation,159,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,5,,Fixation,159,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,5,,Fixation,159,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,5,,Fixation,159,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,5,,Fixation,159,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,,7,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,7,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,7,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,6,,Fixation,119,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,6,,Fixation,119,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,6,,Fixation,119,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,6,,Fixation,119,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,6,,Fixation,119,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,6,,Fixation,119,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,,8,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,7,,Fixation,239,0,0,0,0,0,0,0,0,0,0,1,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,9,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,10,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,11,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,11,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,,12,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,12,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,9,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,9,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,9,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,9,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,9,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,9,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,9,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,9,,Fixation,160,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,13,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,13,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,14,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,14,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,14,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,,15,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0
P13M,>70%,Male,Atrial Fluter.jpg,10,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,10,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,1
P13M,>70%,Male,Atrial Fluter.jpg,10,,Fixation,219,0,0,0,0,0,0,0,0,0,0,0,0,1
