ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[M]Hit,AOI[Q]Hit
P3F,<70%,Female,Ventricular Fibrillation.jpg,,22,Saccade,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,23,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,4,,Fixation,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,24,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,24,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,25,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,26,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,5,,Fixation,159,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,27,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,28,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,28,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,28,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,29,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,30,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,120,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,31,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,32,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,32,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,180,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,33,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,34,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,35,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,35,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,35,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,36,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,37,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,37,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,37,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,38,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,38,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,38,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,39,Saccade,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,40,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,40,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,40,Saccade,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,41,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,41,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,41,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,41,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,41,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,42,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,42,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,42,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,42,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,43,Saccade,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,44,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,44,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,44,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,44,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,45,Saccade,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,45,Saccade,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,45,Saccade,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,45,Saccade,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,45,Saccade,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,45,Saccade,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P3F,<70%,Female,Ventricular Fibrillation.jpg,,45,Saccade,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,,Unclassified,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,,Unclassified,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,,Unclassified,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,1,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,2,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,2,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,120,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,3,Saccade,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,159,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,4,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,4,Saccade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,259,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,5,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,5,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,5,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,,5,Saccade,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P4M,<70%,Male,Ventricular Fibrillation.jpg,6,,Fixation,179,0,0,0,0,0,0,0,0,0,0,1,0,0,0
