ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[M]Hit,AOI[R]Hit
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,13,,Fixation,283,0,0,0,0,1,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,13,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,13,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,13,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,14,,Fixation,200,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,14,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,14,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,14,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,14,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,14,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,15,,Fixation,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P35M,<70%,Male,WPW.jpg,,15,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,15,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,15,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,15,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,15,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,15,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,16,,Fixation,267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,,16,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,,Unclassified,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,,Unclassified,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,17,Saccade,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,17,Saccade,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,17,Saccade,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,17,Saccade,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,18,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,18,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,18,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,17,,Fixation,267,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,19,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,18,,Fixation,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,18,,Fixation,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,18,,Fixation,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,18,,Fixation,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,18,,Fixation,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,18,,Fixation,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,18,,Fixation,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,18,,Fixation,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,20,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,20,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,20,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,19,,Fixation,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,,21,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,21,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,21,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,20,,Fixation,433,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P35M,<70%,Male,WPW.jpg,,22,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,22,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,22,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,22,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,21,,Fixation,217,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,23,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,22,,Fixation,367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,24,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,24,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,,24,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
P35M,<70%,Male,WPW.jpg,23,,Fixation,767,0,0,0,1,0,0,0,0,0,0,0,0,0,0
